Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Jordan,JOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,2.959300041,3.2901299,4.150269985,5.037909985,5.573800087,6.869840145,9.198719978,9.204429626,10.29039001,14.22443008,16.09620094,18.96068001,19.75699997,21.50148964,19.56608963,18.5941906,19.95274925,17.65924072,19.60720062,19.47629929,21.2078495,20.47674942,20.06347084,18.41503906,17.99452019,19.86885071,22.48418999,,,27.23425,,29.62014,33.13661,37.38589,37.34681,37.07266,38.33667,41.14803,41.73622,37.14991,36.34319,41.82672,,,36.631,35.58393,31.14041,34.41532
Japan,JPN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,33.91355896,,,,,37.96046829,,39.89484024,39.96644974,39.72816849,39.3082695,38.38193893,,35.71146011,35.58805084,31.04862022,,,24.51656914,31.81213,,,,,,58.1926,,,,46.24797,48.70265,51.60952,50.44259,48.80432,46.37351,46.61612,50.14618,53.98825
Kenya,KEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.877020001,0.907109976,0.834280014,0.932030022,1.015239954,,0.767289996,0.717999995,0.749419987,0.856509984,0.911580026,0.904709995,,1.152899981,1.206799984,1.258119941,,1.437649965,,1.482239962,,,,,,,,,,,2.69952,2.76787,2.78127,,2.88459,2.93321,,,,3.9934,,,,,,9.22956,11.42673,11.46471,
Kyrgyz Republic,KGZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,27.43626022,,27.77243996,27.24209023,26.78469086,25.69685936,24.9656601,23.19108009,22.07523918,21.13801003,22.74057961,25.0905304,29.10199928,29.77473068,35.40403,40.73121,43.6469,40.97587,40.78459,42.58229,43.5889,42.9412,46.72306,44.34661,42.1598,41.3146,43.95517,47.48235,45.87522,46.66787,45.11104,42.81687,41.26702
Cambodia,KHM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.411239982,1.500990033,1.364150047,,,,,,,0.102530003,0.090219997,0.089319997,0.112170003,0.195270002,0.273059994,0.29659,,,0.629450023,0.658580005,0.775569975,0.983410001,1.193420053,1.349699974,1.314970016,1.581910014,1.264860034,,,2.48136,2.37991,2.48943,2.91816,2.81714,3.38856,5.67855,7.31446,9.12243,11.76895,13.96499,14.89007,,,,13.13563,,13.13428,
Kiribati,KIR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,1.29124999,0.791769981,,,,1.42008996,1.290750027,4.749100208,6.068900108,4.572239876,,,,5.894680023,10.19933033,,,,,,,,,,,,,,,20.02331,,,,,,85.04114,86.68149,,,
"Korea, Rep.",KOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,6.779769897,6.977459908,7.150650024,7.359109879,7.563099861,8.303660393,8.56017971,9.207260132,10.35239029,12.43601036,14.86618042,19.06979942,23.67869949,27.73246956,30.94175911,33.42633057,34.6076889,35.15267181,35.47945023,36.53218079,37.59777069,39.18864059,42.95518875,44.55979919,48.32633972,53.7301712,69.23928833,66.5222168,72.34546661,76.6555,79.56944,82.14563,84.3598,87.48885,91.69358,97.05218,101.92818,104.09288,104.2781,102.791,100.7471,97.42759,95.60864,94.85205,94.33984,94.03362,94.34969,
Kuwait,KWT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.865250111,5.092060089,5.913670063,6.839930058,6.978030205,9.140950203,10.29354954,11.90538025,10.4533596,10.63965988,11.32304001,12.2405901,13.30356979,13.77173996,15.33006954,16.2370491,15.39529991,14.99876976,14.53880978,12.00568962,,11.87240982,13.29800987,16.79837036,21.16748047,25.18445969,24.90232086,,23.95033073,,21.25661,20.50898,19.61357,19.20824,,,,,,,,,,51.0297,55.14833,57.28532,55.3605,54.36414
Latin America & Caribbean (excluding high income),LAC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.963709831,6.668439865,7.487460136,8.417830467,9.676230431,11.03872967,11.48674011,11.73764992,12.15832043,12.77960014,13.27844048,13.72791958,13.90344048,14.16298008,16.55927086,17.18411064,15.7276001,15.94659996,16.36726952,16.40122032,16.33427048,16.66246033,16.51670074,16.35194016,16.53832054,18.4856205,17.4983902,19.60828972,19.82585907,21.85487938,22.30991936,23.78017044,25.62141037,27.27120972,28.66720963,30.23172951,32.79737091,35.13565826,38.4307785,39.50318146,40.25449,42.76535,43.69429,44.83102,46.49322,47.68217,49.58282,50.72472,50.63109
Lao PDR,LAO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.174419999,0.180889994,0.148729995,0.32359001,0.298009992,,,,,0.37827,0.448529989,0.896650016,1.179730058,1.394629955,1.457350016,1.466410041,,1.359930038,,1.129870057,,,1.335970044,1.32980001,1.665689945,2.416620016,2.583810091,2.050090075,2.354000092,2.69359,3.1049,4.16538,4.94856,5.75717,7.80413,8.97857,11.49605,13.30738,16.39209,16.64825,17.80541,17.66788,19.02277,18.37313,18.16504,17.26187,15.74091,14.96676
Lebanon,LBN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,21.15088081,20.14296913,,,21.4412899,,,,29.80083084,32.50362015,30.20590019,26.81612015,27.69104004,,26.25543022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberia,LBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.997829974,1.032379985,1.141459942,1.33987999,,1.739089966,,,1.778630018,2.425829887,,,,,,,,2.699369907,,,,,,,,,,,,8.423629761,19.65513,,,,,,,,,,9.53119,,11.92253,,,,,,
Libya,LBY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.055000067,3.488470078,4.326819897,4.815899849,5.774030209,6.222539902,6.100409985,6.591149807,6.372159958,6.151120186,7.470439911,8.247300148,8.960100174,,9.431139946,,,,,11.30904007,,15.02606964,,,,,,,52.14162064,48.40505,53.67326,58.62766,60.49736,,,,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,2.71600008,2.626490116,2.329509974,2.010499954,2.318949938,2.752779961,3.039269924,2.952409983,2.528870106,,2.611170053,2.745820045,,,,,6.136270046,,,20.46112061,,,,,,,,13.89818,13.11642,9.5596,8.6465,15.88192,17.54078,12.39399,16.18901,10.01905,13.55596,16.43724,16.32605,18.93826,19.87521,14.06653
Latin America & Caribbean,LCN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.9292202,7.033989906,7.905240059,8.849579811,10.03806019,11.35336971,11.76031971,12.00687981,12.43599033,13.00815964,13.52845955,13.97222996,14.19781971,14.72638988,17.02343941,17.64034081,16.32263947,16.53598976,16.94747925,16.99773026,16.95413017,17.2951107,17.22388077,17.13401985,17.32335091,19.1949501,18.30607986,20.36128044,20.64377975,22.67239952,23.09402084,24.56748962,26.39310074,28.0773201,29.42532921,31.06080055,33.49742126,35.90938187,39.17240906,40.33610916,41.2662,43.79997,44.80849,46.02008,47.67726,48.8787,50.74032,51.85065,51.76061
Least developed countries: UN classification,LDC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.681679964,1.707599998,1.758749962,1.784839988,1.854500055,1.82167995,1.774639964,1.922719955,1.938680053,2.214900017,2.289249897,2.317059994,2.471029997,2.671230078,2.804539919,2.858860016,2.888930082,2.913660049,2.729809999,2.735630035,2.827059984,2.877059937,2.861850023,2.983170033,2.961210012,2.989900112,3.082900047,3.153719902,3.286849976,3.517250061,3.788450003,4.271920204,4.36427021,4.528299809,4.597579956,4.960519791,5.416779995,5.853380203,6.493120193,7.411139965,8.23684,8.783,9.02138,9.23019,9.27719,9.59373,9.88368,9.98251,10.46668
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,2.980530024,2.877180099,2.9855299,3.160969973,3.372090101,3.744179964,4.004290104,4.238500118,4.418719769,4.433350086,4.347980022,4.350200176,4.375430107,4.410580158,4.5865798,4.762209892,4.991749763,5.033249855,5.16422987,5.15997982,5.118010044,5.10078001,4.917570114,4.759220123,4.463359833,4.230949879,4.066259861,3.94156003,3.975719929,4.032279968,4.249120235,4.391119957,4.577700138,4.827939987,5.107960224,5.484829903,5.837689877,6.296050072,6.734710217,7.298820019,8.00316,8.20153,8.65686,8.73022,9.05803,8.98101,8.7511,8.80425,8.88348
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.70588,24.60685,24.58022,29.81716,31.62594,36.73095,34.44495,36.01831,43.6751,42.49668,,37.48871,33.54204,35.02262,,
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.012799978,1.136369944,,1.087970018,1.08841002,1.111089945,,1.12559998,1.14989996,2.710890055,,2.830770016,3.65831995,4.036759853,4.12473011,3.669689894,3.754570007,,,,,,,,4.759459972,,,,,,,,,,,,,,,,16.33612,15.21977,17.12876,18.89607,19.24564,19.75837,18.83811,18.96117,19.63024
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.943039894,5.956180096,5.996729851,6.015910149,6.040609837,5.977429867,6.00135994,6.011419773,6.224669933,6.372049809,6.512929916,6.7990098,6.754059792,7.14470005,7.540699959,7.556159973,7.515999794,7.750720024,7.339779854,7.521289825,7.599619865,7.604340076,7.590340137,7.621510029,7.754340172,7.950920105,8.514809608,9.055310249,9.714859962,10.55807972,11.13210964,11.4120903,11.87195015,12.21308041,12.65555954,12.93095016,13.50475025,14.53862,15.86174965,16.76589012,17.95772,20.52331,21.66445,21.75428,22.78917,23.65729,23.91669,24.3922,24.80924
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.952420235,5.945769787,6.014210224,6.13767004,6.373939991,6.658750057,6.846320152,6.970260143,7.170710087,7.426720142,7.569960117,7.824709892,7.948209763,8.136859894,8.53649044,8.672300339,8.599749565,8.672060013,8.446269989,8.479999542,8.518650055,8.562700272,8.534139633,8.581110001,8.920539856,9.454330444,9.944029808,10.71510983,11.36071968,12.31906986,13.18739986,14.23309994,15.43933964,16.59110069,17.48893929,18.2591095,19.17881012,20.17946053,21.31784058,22.36306,23.62349,25.4225,26.80183,27.70892,30.29054,31.42157,32.03054,32.55267,32.99005
Lesotho,LSO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.433519989,0.368649989,0.336650014,0.451790005,0.531220019,0.485830009,0.629800022,0.820169985,0.899869978,1.023200035,0.936680019,1.011049986,1.055439949,1.063549995,0.998619974,1.256379962,1.287860036,1.505110025,1.598340034,1.542510033,1.265939951,1.267359972,2.157490015,2.263210058,2.39605999,2.331320047,2.371079922,,,1.875959992,2.01275,2.18349,2.15985,2.60873,,3.35577,3.59829,,,,,,11.45209,11.03836,10.96458,10.18687,,10.76225,10.19626
Late-demographic dividend,LTE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.574709892,6.385560036,6.413239956,6.52820015,6.880549908,7.313439846,7.604119778,7.83796978,8.028779984,8.36011982,8.473589897,8.644260406,8.858869553,8.860469818,9.190870285,9.26887989,8.981169701,8.885210037,8.702830315,8.588089943,8.585700035,8.5582304,8.525950432,8.647109985,9.263460159,10.35772038,10.87786961,12.28059959,13.08522987,14.53497982,16.07512093,18.52289963,21.16576958,23.63285065,25.25856972,26.68364906,27.60297012,28.1454792,28.72647095,30.07131958,31.56392,33.26839,35.54399,38.35378,45.07816,47.47581,48.71045,49.5094,50.55029
Lithuania,LTU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,24.44091988,,,,,31.56240082,,,32.41131973,33.2466507,32.0987587,28.67606926,26.31131935,25.84795952,26.29737091,28.48907089,32.47756958,38.67401123,44.6277504,50.89682,57.34761,63.07008,69.63042,74.90138,79.72981,82.45318,82.51583,85.74509,89.25217,86.57257,84.05559,79.75163,73.5332,70.40061,69.74054,71.11852,72.41746,
Luxembourg,LUX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.586680055,1.535750031,1.954939961,1.780439973,1.968029976,1.777430058,1.611850023,1.074540019,1.418339968,1.43809998,2.58100009,2.399090052,3.215549946,3.346849918,2.874880075,2.602610111,2.438940048,,,,4.790019989,5.221049786,4.884590149,7.038670063,7.380899906,8.092280388,8.515620232,8.993519783,10.05714989,9.81474,10.21577,11.85147,12.18662,,,10.3312,,10.60734,,18.26521,,19.4322,,,19.77631,19.56393,19.15177,
Latvia,LVA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,23.51272011,23.57010078,23.39080048,23.24266052,23.24566078,22.97130013,23.23670006,24.00595093,24.66237068,25.51988029,25.62940025,25.82793045,24.25945091,22.40836906,22.76614952,26.86086082,33.25540161,42.75382996,50.73215103,56.2438,63.49176,67.8093,71.03424,74.60856,75.4192,74.59651,73.0433,72.36354,73.05489,69.05104,67.95347,66.64355,69.0766,70.89794,74.29988,80.60481,88.05743,
"Macao SAR, China",MAC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1184597,29.41286087,32.91799927,27.64847946,27.18646049,26.4765892,23.97101974,,,29.84687996,,28.93501091,27.61514,48.75296,64.41315,74.45446,63.36014,54.41829,49.94532,48.06863,48.85586,53.9834,55.05005,58.38834,51.67093,58.3015,65.05145,71.39112,78.34248,84.7085,90.6571
St. Martin (French part),MAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.470649958,1.421049953,1.708179951,1.791859984,2.231080055,2.786279917,2.618530035,3.727659941,3.295469999,,5.507649899,5.944419861,5.213890076,5.912660122,,7.714099884,8.111929893,8.87226963,9.548890114,10.35830021,10.34514046,10.19003963,10.7074604,10.98089027,11.57483959,,11.86007023,9.239239693,9.637800217,10.17603,10.42611,10.46115,10.87428,11.05186,11.78689,12.41674,11.97267,13.14554,13.67796,14.56764,16.37497,19.45048,22.64128,25.33263,28.40355,31.98658,33.78468,35.93593
Monaco,MCO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,29.29737091,,,,,33.21017838,,34.6246109,34.87305069,35.39834976,34.47277832,,,,30.20915031,25.90588951,27.19355011,,32.69491959,32.52967,31.7273,32.20523,33.29884,34.35557,36.09843,39.40245,41.20459,39.9985,38.29286,38.14536,39.44804,40.10864,41.27717,41.48967,41.21348,41.12171,41.08352,39.82124
Madagascar,MDG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.101770043,1.206699967,1.367580056,,1.421569943,1.221770048,1.59968996,1.879310012,2.100950003,2.873359919,2.757410049,3.556440115,3.755290031,3.820709944,4.094970226,4.027880192,3.584719896,3.594510078,3.548969984,3.446609974,3.222160101,,3.60484004,2.937969923,2.371510029,2.200870037,1.976160049,2.207609892,2.145499945,2.17111,2.02616,2.05691,2.22974,2.57918,2.67593,2.87452,3.27617,3.27638,3.49481,3.66996,4.07118,4.14152,4.29373,4.81854,4.80619,4.8255,5.28315,
Maldives,MDV,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19625,,,,9.77556,11.18296,,,,,,13.08365,,,31.22359,
Middle East & North Africa,MEA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.754129887,5.761980057,6.066080093,6.550360203,6.954170227,7.539850235,8.291830063,8.942219734,9.401860237,9.647040367,10.11989021,10.77198029,11.28666973,11.55941963,11.92695045,12.01422024,12.38654041,12.51541042,12.59183025,12.38123035,12.53260994,12.43605042,13.19466019,14.19017982,14.91674042,15.83288002,17.00749969,17.94593048,18.69614983,19.98516083,20.26753044,20.95714951,21.42135048,21.71735001,23.07084084,24.26390076,25.21298981,26.87825012,28.86447906,29.47514915,31.40032,32.0793,34.45459,36.0526,38.56714,39.99951,40.76948,41.41825,41.8903
Mexico,MEX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,5.31551981,5.754419804,,7.673560143,9.02589035,9.852609634,9.710209846,10.88195992,12.04156971,13.43194962,14.22881985,14.79337978,14.97504997,15.35783005,,15.77468014,15.53304005,16.23463058,15.79843044,15.42488003,14.95118999,,14.35235977,14.84622002,15.44538975,16.57880974,17.18594933,18.23563004,19.28017998,20.49101,21.26292,22.10585,22.88397,23.66081,24.2164,24.79043,25.42106,26.11203,26.58673,27.56347,28.3415,29.47184,30.30004,31.09414,31.81904,38.43338,40.22896,
Marshall Islands,MHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.24101,,,,,,,,,,23.66127,,,,,,
Middle income,MIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.166900158,6.161590099,6.22382021,6.343589783,6.585020065,6.868889809,7.055890083,7.174680233,7.378250122,7.653069973,7.812290192,8.083620071,8.21284008,8.411640167,8.82695961,8.960920334,8.867099762,8.941690445,8.690460205,8.729029655,8.77657032,8.82942009,8.818160057,8.887430191,9.284950256,9.891349792,10.44886971,11.31167984,12.02637005,13.08650017,14.0307703,15.18208981,16.50577927,17.76536942,18.73937988,19.55964088,20.54187012,21.60305977,22.82990074,23.95671082,25.32395,27.37795,28.95741,30.0668,33.03852,34.40011,35.18275,35.81443,36.33751
North Macedonia,MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,18.4708004,,,,,18.82513046,,,,,26.48381996,26.0887394,25.2281208,24.04282951,22.83744049,21.86186028,20.35051918,19.43454933,18.14843941,16.64162064,15.26622963,16.02219009,16.16209984,17.19930077,18.60041046,19.06624985,19.6937809,20.27442932,21.90439034,22.68661,24.40882,26.82514,27.15633,27.63527,29.21604,28.6688,34.63608,39.21926,39.29605,37.4802,,39.00164,37.77656,38.32701,41.14333,,,
Mali,MLI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.141519994,,,0.325780004,0.418610007,0.491230011,0.594470024,0.697220027,0.78599,0.855849981,,0.708410025,0.898230016,1.084370017,1.100939989,0.984799981,0.80005002,,0.643859982,0.660700023,0.639310002,0.810230017,0.93325001,,0.948260009,1.061579943,1.468240023,1.442489982,1.886700034,1.93683,2.07753,2.09168,,,,,,5.38733,5.942,6.12981,5.48526,7.06071,6.42723,5.96996,5.50317,,,
Malta,MLT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.852880001,7.322939873,8.61977005,8.435319901,7.256629944,8.572039604,8.741519928,9.149330139,8.557600021,5.914259911,3.175770044,3.422600031,3.272140026,3.525549889,4.770569801,5.219449997,5.728050232,5.815539837,5.952770233,6.991149902,10.39795017,12.69099045,14.31750965,18.07117081,19.60688019,21.48806,22.65262985,22.43675995,24.76091003,23.73189926,21.58163,25.35269,24.7494,30.51888,26.88837,32.34327,30.63242,33.60277,32.41837,35.51165,37.38576,39.9993,42.4792,43.89137,44.33584,47.12258,48.60341,,
Myanmar,MMR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.701269984,1.746670008,1.760200024,1.712200046,1.732969999,1.773980021,2.593130112,,3.606230021,,4.611310005,4.55272007,,4.694920063,4.799139977,4.443860054,6.231750011,5.280210018,5.177830219,5.045370102,,4.366109848,5.369050026,5.119410038,5.268929958,,,6.848840237,,,10.93479,,,,,,10.61394,,,,14.18304,13.53416,,,,,15.65932,
Middle East & North Africa (excluding high income),MNA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.668300152,5.672410011,5.962590218,6.428549767,6.844590187,7.454840183,8.19754982,8.857720375,9.31414032,9.526029587,10.02130985,10.69126034,11.18836021,11.43925953,11.8295002,11.84805012,12.20847988,12.40063,12.53466988,12.33522987,12.45442009,12.24108028,12.98056984,13.87631035,14.57798958,15.39923,16.57856941,17.58691978,18.36059952,19.53594017,19.74926949,20.37825012,20.83350945,20.9491806,22.34193993,23.54800987,24.52551079,26.33036041,28.58793068,29.14907074,30.85981,31.17103,33.29751,34.61669,36.85867,38.1366,38.43822,39.02328,39.68762
Montenegro,MNE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.98395,16.7503,17.27154,19.81644,22.12244,25.90392,33.29285,41.03633,49.21645,52.22527,,,,,,56.84529,58.18562,56.08097
Mongolia,MNG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,22.57169914,21.03540993,19.72731972,18.85531044,19.11034012,20.61973953,22.19092941,24.47448921,25.35210037,26.13252068,26.12705994,26.11726952,25.47060013,25.10585976,24.81533051,23.75918007,23.48455048,22.67347908,22.21591949,20.15601921,18.19734955,15.86301994,14.14762974,12.26058006,12.83961964,14.35776043,16.17410088,18.39829063,21.17851067,26.9102993,30.17549,34.20279,35.79926,37.98385,40.7897,44.65876,47.53359,46.93032,48.44251,51.40656,53.73474,55.56042,58.52319,61.93442,63.86674,68.04701,64.01918,64.16362,65.59544
Northern Mariana Islands,MNP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.242369995,,0.307669997,,,,0.092840001,0.077189997,0.072120003,0.0748,0.09014,0.108130001,,,0.12432,,0.208340004,,,,,0.383720011,0.417939991,0.46814999,0.490640014,0.515120029,,,0.650560021,0.65995,0.64369,0.72129,0.97039,1.16376,1.44193,2.15701,3.0949,3.58625,3.88707,4.662,4.94388,5.22722,5.59641,6.21615,6.65915,7.24369,7.12271,7.31255
Mauritania,MRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,0.374850005,,,,,,,1.669569969,2.595050097,3.005340099,2.944060087,3.079730034,2.996880054,2.674860001,2.85868001,3.570729971,3.555130005,3.500710011,3.714179993,3.929080009,3.832259893,4.11755991,,3.42993,3.00963,3.19169,3.21529,2.93819,3.30442,3.72652,3.79829,3.85328,4.36241,4.73604,5.13162,5.41294,,5.61214,5.35248,4.99912,
Mauritius,MUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,2.56517005,1.706820011,1.576830029,1.609380007,1.537660003,1.254209995,1.586930037,1.657480001,1.451480031,1.224709988,1.028439999,0.890890002,0.89884001,0.66900003,0.742829978,1.065289974,0.993600011,1.406690001,1.855579972,1.900349975,3.041140079,3.538579941,,5.338469982,4.980820179,5.621359825,6.572219849,6.677010059,,9.970069885,11.03138,17.10525,15.84567,16.55584,17.82486,21.35362,23.59894,24.63669,27.31846,32.16448,33.69148,35.39315,38.90374,40.04368,39.12631,37.41528,38.84853,40.59604,
Malawi,MWI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,0.446009994,0.460029989,0.46845001,0.412090003,0.420890003,0.391979992,0.422769994,0.473040015,0.468510002,0.47123,0.463860005,0.468569994,0.474420011,0.466890007,0.472519994,0.452479988,0.466930002,0.547559977,0.559059978,0.560419977,0.564880013,0.592779994,0.588769972,0.602970004,,,0.320690006,0.35198,0.39575,0.42576,0.43566,0.51211,0.49434,0.51147,0.50176,,,0.71592,0.82388,,,,,,,
Malaysia,MYS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,3.82310009,3.991039991,,4.333620071,4.318980217,4.813759804,5.722390175,6.730370045,7.351719856,7.38079977,6.604390144,7.177100182,7.883950233,8.913539886,9.215200424,10.14395046,10.97443962,,,21.64357948,22.61524963,25.61568,24.99672,27.44325,30.60673,30.03449,27.91879,28.40821,30.00508,33.43948,35.49468,37.02888,36.14812,37.61231,39.07458,39.50857,45.59271,46.7621,43.71518,45.12539
North America,NAC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,47.37646103,47.37715912,48.16534042,48.6033287,48.94052124,50.77862167,54.08797836,52.66839981,53.31169891,52.8494606,53.95587158,56.08929062,57.4636116,58.21268082,59.18153,59.28125,60.55350876,63.34556961,66.18148804,69.06871796,73.10257721,75.29727936,79.6587677,80.2281189,80.12843323,80.2734375,79.80993652,75.20252228,70.60234833,71.49723816,66.96700287,67.26364899,76.18309784,78.29586029,79.26386261,78.85942078,81.14137268,81.78048706,82.97154236,85.27380371,89.66509,91.02046,90.40548,86.4798,86.37099,86.49361,86.59705,86.25937,86.25968
Namibia,NAM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0,0,0.054140002,0.069200002,0.086680003,0.128910005,0.175410002,0.175929993,0.210319996,0.214660004,0.329759985,0.413949996,0.454210013,0.501320004,0.558309972,,0.577639997,,0.60611999,0.714479983,,0.699880004,,,,,,,,,,,0.91067,0.87438,1.04774,1.06023,0.99287,1.12545,1.34373,1.37264,1.40481,1.59319,,,3.29967,3.50642,3.7329,4.41435
Nigeria,NGA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,0.740890026,0.819379985,1.042359948,1.169170022,1.611570001,1.841840029,2.326809883,2.681030035,2.871490002,3.016740084,3.414720058,3.573250055,3.506030083,3.880889893,4.150619984,,,,,,,,,,6.124889851,,,,9.71426,9.93078,10.49106,,,,,9.572,10.17443,,,,,,,
Nicaragua,NIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.47510004,4.091080189,5.042819977,4.317659855,4.700560093,6.292250156,7.036709785,6.909009933,,8.428850174,10.72513962,,9.702090263,10.36417961,9.094610214,8.167960167,7.419340134,7.303209782,,,7.686540127,7.597529888,8.317079544,,,10.7031498,,10.80004978,,,,,17.42374,,,,,,,,,,,,,,,,
